Female exposure to risk by calendar year, age and parity
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
SVK  1953    21       18629.46        8519.85        2930.93         587.20         109.29
SVK  1953    22       16047.59        9698.77        4504.87        1139.03         265.74
SVK  1953    23       13002.12        9732.67        5784.88        1779.50         537.93
SVK  1953    24       10764.43        9442.80        7037.84        2455.69         923.26
SVK  1953    25        9105.78        8798.84        7794.27        3107.39        1350.92
SVK  1953    26        8026.01        8402.94        8466.98        3751.37        1884.68
SVK  1953    27        7107.26        7813.19        8724.70        4223.55        2448.40
SVK  1953    28        6637.07        7324.46        8906.15        4837.89        3161.89
SVK  1953    29        6137.49        6909.12        9209.16        5333.85        3998.97
SVK  1953    30        5764.25        6392.30        9449.67        5764.94        4987.25
SVK  1953    31        5270.64        5801.31        9192.96        5953.75        5710.54
SVK  1953    32        4554.44        5122.47        8450.06        5722.97        6030.39
SVK  1953    33        3861.77        4192.99        7084.80        5067.44        5865.60
SVK  1953    34        3021.82        3091.87        5209.91        3756.80        4704.71
SVK  1953    35        2166.85        2160.82        3669.16        2543.98        3426.94
SVK  1953    36        2132.11        2064.88        3549.97        2443.64        3482.58
SVK  1953    37        2518.59        2433.05        4276.04        3068.55        4544.73
SVK  1953    38        2977.56        3146.76        5482.91        4164.45        6449.58
SVK  1953    39        3356.82        3658.94        6223.12        4827.19        7809.80
SVK  1953    40        3502.83        3688.11        6189.50        4810.68        8089.69
SVK  1953    41        3439.74        3731.58        5964.40        4594.53        8121.86
SVK  1953    42        3402.11        3721.84        5817.41        4472.80        8154.68
SVK  1953    43        3510.23        3738.79        5839.13        4577.11        8420.81
SVK  1953    44        3496.97        3716.98        5728.60        4518.22        8602.95
SVK  1953    45        3394.84        3574.39        5352.28        4277.82        8512.86
SVK  1953    46        3328.84        3494.65        5005.67        4002.11        8212.86
SVK  1953    47        3307.37        3380.60        4794.82        3735.67        8076.41
SVK  1953    48        3218.79        3275.93        4714.13        3636.37        8170.05
SVK  1953    49        3087.39        3198.26        4572.27        3638.70        8241.77
SVK  1953    50        3051.92        3005.17        4325.79        3561.41        8325.38
SVK  1953    51        3031.67        2822.32        4167.83        3491.63        8472.98
SVK  1953    52        3013.67        2715.75        4046.36        3468.75        8658.82
SVK  1953    53        2950.09        2541.95        3771.65        3351.39        8640.76
SVK  1953    54        2785.20        2368.15        3334.04        3125.43        8302.18
SVK  1953    55        2671.25        2304.22        3103.02        3001.79        8073.29
SVK  1954    12       31367.65           0.00           0.00           0.00           0.00
SVK  1954    13       31220.38           1.60           0.02           0.00           0.00
SVK  1954    14       30704.21          19.56           1.33           0.00           0.00
SVK  1954    15       29696.42          70.44           4.51           0.00           0.00
SVK  1954    16       28399.63         229.15          15.20           0.91           0.00
SVK  1954    17       27891.87         700.42          67.39           4.35           0.07
SVK  1954    18       26575.93        1835.47         243.34          22.20           1.82
SVK  1954    19       24339.68        3871.02         690.05          92.21           6.51
SVK  1954    20       21235.69        6300.42        1540.21         263.52          34.49
SVK  1954    21       18144.73        8532.44        2860.24         590.48         109.97
SVK  1954    22       15100.32        9788.59        4455.92        1129.04         263.21
SVK  1954    23       12878.73       10222.39        6050.71        1881.23         553.33
SVK  1954    24       10463.29        9585.76        7135.26        2629.86         964.43
SVK  1954    25        8785.35        8856.61        8115.80        3338.00        1491.62
SVK  1954    26        7611.60        8032.57        8505.70        3942.03        2023.60
SVK  1954    27        6855.87        7543.64        8935.07        4548.22        2621.47
SVK  1954    28        6223.60        6939.28        8986.42        4899.11        3240.24
SVK  1954    29        5936.05        6518.67        8961.23        5359.16        4034.60
SVK  1954    30        5562.15        6212.94        9113.81        5747.81        4921.85
SVK  1954    31        5283.95        5815.80        9244.01        6091.68        5897.13
SVK  1954    32        4900.88        5344.80        8985.85        6162.38        6542.08
SVK  1954    33        4270.77        4761.00        8230.35        5834.77        6752.95
SVK  1954    34        3670.49        3955.44        6897.44        5153.55        6437.44
SVK  1954    35        2904.46        2951.01        5083.87        3759.33        5043.53
SVK  1954    36        2076.67        2055.93        3559.41        2499.93        3591.93
SVK  1954    37        2068.36        1992.52        3466.38        2427.25        3640.74
SVK  1954    38        2450.88        2354.91        4166.94        3045.79        4699.76
SVK  1954    39        2924.47        3083.81        5401.87        4149.12        6680.34
SVK  1954    40        3307.84        3607.04        6167.95        4792.21        8037.86
SVK  1954    41        3454.53        3644.55        6133.66        4771.35        8239.37
