Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 25/09/2014
Code Year    ARDY   Cohort       Exposure
LTU  1968     47     1921        18085.60
LTU  1968     48     1920        17745.85
LTU  1968     49     1919        15021.31
LTU  1968     50     1918        12694.19
LTU  1968     51     1917        11359.03
LTU  1968     52     1916        12754.07
LTU  1968     53     1915        13353.41
LTU  1968     54     1914        16670.25
LTU  1968     55     1913        16570.12
LTU  1969     12     1957        13943.02
LTU  1969     13     1956        25687.35
LTU  1969     14     1955        25553.39
LTU  1969     15     1954        24392.90
LTU  1969     16     1953        22566.65
LTU  1969     17     1952        23089.02
LTU  1969     18     1951        22407.19
LTU  1969     19     1950        23076.27
LTU  1969     20     1949        23424.25
LTU  1969     21     1948        21924.24
LTU  1969     22     1947        20836.77
LTU  1969     23     1946        20092.12
LTU  1969     24     1945        22199.43
LTU  1969     25     1944        19855.65
LTU  1969     26     1943        22504.82
LTU  1969     27     1942        25152.85
LTU  1969     28     1941        24623.61
LTU  1969     29     1940        23228.70
LTU  1969     30     1939        24521.33
LTU  1969     31     1938        24387.95
LTU  1969     32     1937        25158.89
LTU  1969     33     1936        25597.53
LTU  1969     34     1935        24770.77
LTU  1969     35     1934        23940.79
LTU  1969     36     1933        24810.21
LTU  1969     37     1932        25994.82
LTU  1969     38     1931        24200.35
LTU  1969     39     1930        25522.95
LTU  1969     40     1929        25592.93
LTU  1969     41     1928        26703.30
LTU  1969     42     1927        24569.34
LTU  1969     43     1926        23894.76
LTU  1969     44     1925        23725.92
LTU  1969     45     1924        23108.83
LTU  1969     46     1923        21734.78
LTU  1969     47     1922        21127.26
LTU  1969     48     1921        18090.62
LTU  1969     49     1920        17592.31
LTU  1969     50     1919        15082.97
LTU  1969     51     1918        12446.60
LTU  1969     52     1917        11370.81
LTU  1969     53     1916        12647.82
LTU  1969     54     1915        13301.39
LTU  1969     55     1914        16661.35
LTU  1970     12     1958        15477.64
LTU  1970     13     1957        27824.25
LTU  1970     14     1956        25722.72
LTU  1970     15     1955        25587.86
LTU  1970     16     1954        24406.62
LTU  1970     17     1953        22583.26
LTU  1970     18     1952        23093.94
LTU  1970     19     1951        22448.64
LTU  1970     20     1950        23082.80
LTU  1970     21     1949        23508.17
LTU  1970     22     1948        21955.49
LTU  1970     23     1947        20857.36
LTU  1970     24     1946        20090.28
LTU  1970     25     1945        22254.15
LTU  1970     26     1944        19846.74
LTU  1970     27     1943        22540.35
LTU  1970     28     1942        25157.77
LTU  1970     29     1941        24666.15
LTU  1970     30     1940        23187.07
LTU  1970     31     1939        24613.91
LTU  1970     32     1938        24425.95
LTU  1970     33     1937        25226.05
LTU  1970     34     1936        25591.19
LTU  1970     35     1935        24788.69
LTU  1970     36     1934        23909.92
LTU  1970     37     1933        24792.85
LTU  1970     38     1932        25966.57
LTU  1970     39     1931        24176.82
LTU  1970     40     1930        25421.19
LTU  1970     41     1929        25570.97
LTU  1970     42     1928        26555.96
LTU  1970     43     1927        24586.03
LTU  1970     44     1926        23802.75
LTU  1970     45     1925        23704.94
LTU  1970     46     1924        23061.84
LTU  1970     47     1923        21717.68
LTU  1970     48     1922        21127.01
LTU  1970     49     1921        18115.37
LTU  1970     50     1920        17508.88
LTU  1970     51     1919        15092.47
LTU  1970     52     1918        12347.80
LTU  1970     53     1917        11359.82
LTU  1970     54     1916        12589.52
LTU  1970     55     1915        13263.77
LTU  1971     12     1959        15761.37
LTU  1971     13     1958        29417.49
LTU  1971     14     1957        27694.00
LTU  1971     15     1956        25729.48
LTU  1971     16     1955        25629.92
LTU  1971     17     1954        24461.36
LTU  1971     18     1953        22678.02
LTU  1971     19     1952        23241.43
LTU  1971     20     1951        22660.18
LTU  1971     21     1950        23310.53
LTU  1971     22     1949        23710.03
LTU  1971     23     1948        22256.39
LTU  1971     24     1947        20949.29
LTU  1971     25     1946        20261.04
LTU  1971     26     1945        22358.30
LTU  1971     27     1944        19945.73
LTU  1971     28     1943        22627.03
LTU  1971     29     1942        25225.28
LTU  1971     30     1941        24725.74
LTU  1971     31     1940        23257.25
LTU  1971     32     1939        24577.64
LTU  1971     33     1938        24573.78
LTU  1971     34     1937        25205.78
LTU  1971     35     1936        25646.94
LTU  1971     36     1935        24793.04
LTU  1971     37     1934        23881.20
LTU  1971     38     1933        24856.99
LTU  1971     39     1932        25930.74
LTU  1971     40     1931        24137.49
LTU  1971     41     1930        25359.71
LTU  1971     42     1929        25370.50
LTU  1971     43     1928        26537.64
LTU  1971     44     1927        24497.49
LTU  1971     45     1926        23762.74
LTU  1971     46     1925        23662.56
LTU  1971     47     1924        22972.68
LTU  1971     48     1923        21803.44
LTU  1971     49     1922        21197.96
LTU  1971     50     1921        18160.61
LTU  1971     51     1920        17503.63
LTU  1971     52     1919        15058.62
LTU  1971     53     1918        12408.99
LTU  1971     54     1917        11325.33
LTU  1971     55     1916        12580.69
LTU  1972     12     1960        15904.11
LTU  1972     13     1959        29851.53
LTU  1972     14     1958        29329.46
LTU  1972     15     1957        27556.19
LTU  1972     16     1956        25735.30
LTU  1972     17     1955        25671.70
LTU  1972     18     1954        24515.14
LTU  1972     19     1953        22774.62
LTU  1972     20     1952        23393.67
LTU  1972     21     1951        22875.03
LTU  1972     22     1950        23547.15
LTU  1972     23     1949        23914.54
LTU  1972     24     1948        22569.19
LTU  1972     25     1947        21046.94
LTU  1972     26     1946        20437.12
LTU  1972     27     1945        22462.11
LTU  1972     28     1944        20050.31
LTU  1972     29     1943        22715.29
LTU  1972     30     1942        25295.12
LTU  1972     31     1941        24784.95
LTU  1972     32     1940        23332.26
LTU  1972     33     1939        24532.48
LTU  1972     34     1938        24724.47
LTU  1972     35     1937        25183.00
LTU  1972     36     1936        25700.67
LTU  1972     37     1935        24796.18
LTU  1972     38     1934        23850.22
LTU  1972     39     1933        24922.17
LTU  1972     40     1932        25893.38
LTU  1972     41     1931        24096.66
LTU  1972     42     1930        25298.64
LTU  1972     43     1929        25160.69
LTU  1972     44     1928        26526.50
LTU  1972     45     1927        24397.98
LTU  1972     46     1926        23725.09
LTU  1972     47     1925        23613.48
LTU  1972     48     1924        22877.98
LTU  1972     49     1923        21895.56
LTU  1972     50     1922        21270.03
LTU  1972     51     1921        18200.65
LTU  1972     52     1920        17498.01
LTU  1972     53     1919        15023.64
LTU  1972     54     1918        12478.87
LTU  1972     55     1917        11292.65
LTU  1973     12     1961        15738.74
LTU  1973     13     1960        30158.73
LTU  1973     14     1959        29569.60
LTU  1973     15     1958        29242.12
LTU  1973     16     1957        27419.90
LTU  1973     17     1956        25742.14
LTU  1973     18     1955        25711.78
LTU  1973     19     1954        24566.46
LTU  1973     20     1953        22871.53
LTU  1973     21     1952        23545.36
LTU  1973     22     1951        23089.38
LTU  1973     23     1950        23779.86
LTU  1973     24     1949        24119.54
LTU  1973     25     1948        22880.68
LTU  1973     26     1947        21142.22
LTU  1973     27     1946        20608.60
LTU  1973     28     1945        22564.16
LTU  1973     29     1944        20155.10
LTU  1973     30     1943        22800.54
LTU  1973     31     1942        25360.43
LTU  1973     32     1941        24840.51
LTU  1973     33     1940        23401.18
LTU  1973     34     1939        24483.73
LTU  1973     35     1938        24869.04
LTU  1973     36     1937        25151.48
LTU  1973     37     1936        25756.93
LTU  1973     38     1935        24799.71
LTU  1973     39     1934        23816.47
LTU  1973     40     1933        24984.93
LTU  1973     41     1932        25851.31
LTU  1973     42     1931        24052.65
LTU  1973     43     1930        25235.97
LTU  1973     44     1929        24950.51
LTU  1973     45     1928        26501.19
LTU  1973     46     1927        24292.83
LTU  1973     47     1926        23687.65
LTU  1973     48     1925        23556.75
LTU  1973     49     1924        22773.57
LTU  1973     50     1923        21980.79
LTU  1973     51     1922        21339.06
LTU  1973     52     1921        18235.45
LTU  1973     53     1920        17481.11
LTU  1973     54     1919        14980.19
LTU  1973     55     1918        12533.21
LTU  1974     12     1962        15502.73
LTU  1974     13     1961        30065.21
LTU  1974     14     1960        29960.91
LTU  1974     15     1959        29287.83
LTU  1974     16     1958        29154.82
LTU  1974     17     1957        27283.43
LTU  1974     18     1956        25744.65
LTU  1974     19     1955        25745.54
LTU  1974     20     1954        24615.74
LTU  1974     21     1953        22967.98
LTU  1974     22     1952        23696.81
LTU  1974     23     1951        23304.94
LTU  1974     24     1950        24017.58
LTU  1974     25     1949        24324.82
LTU  1974     26     1948        23190.57
LTU  1974     27     1947        21233.97
LTU  1974     28     1946        20778.55
LTU  1974     29     1945        22660.71
LTU  1974     30     1944        20253.44
LTU  1974     31     1943        22884.31
LTU  1974     32     1942        25425.39
LTU  1974     33     1941        24895.11
LTU  1974     34     1940        23470.56
LTU  1974     35     1939        24432.98
LTU  1974     36     1938        25011.87
