Conditional fertility rates by calendar year, age and birth order (based on parity distribution from population census)
Last modified: 25/09/2014
Code Year  Age       m1x       m2x       m3x       m4x      m5px
SWE  1984   21   0.05776   0.14974   0.07352   0.02034   0.00000
SWE  1984   22   0.06467   0.16624   0.07628   0.08303   0.11380
SWE  1984   23   0.07570   0.19387   0.07865   0.06652   0.07941
SWE  1984   24   0.09103   0.20230   0.08448   0.07681   0.10080
SWE  1984   25   0.10668   0.20408   0.08225   0.06400   0.06819
SWE  1984   26   0.11435   0.21415   0.07969   0.07008   0.09452
SWE  1984   27   0.11924   0.21149   0.07391   0.06328   0.08942
SWE  1984   28   0.12134   0.20775   0.07389   0.06158   0.07234
SWE  1984   29   0.11669   0.19571   0.07052   0.05820   0.07309
SWE  1984   30   0.11142   0.18936   0.07064   0.05244   0.07597
SWE  1984   31   0.09796   0.16858   0.06186   0.05189   0.07331
SWE  1984   32   0.08246   0.14329   0.05789   0.04781   0.06296
SWE  1984   33   0.06816   0.12258   0.04763   0.03896   0.05255
SWE  1984   34   0.06084   0.10006   0.03908   0.03403   0.04936
SWE  1984   35   0.05110   0.07739   0.03358   0.03101   0.05528
SWE  1984   36   0.03815   0.05877   0.02758   0.02537   0.04322
SWE  1984   37   0.03278   0.04626   0.01980   0.02180   0.03432
SWE  1984   38   0.02287   0.03145   0.01355   0.01822   0.03058
SWE  1984   39   0.01675   0.02185   0.00959   0.01398   0.02491
SWE  1984   40   0.00993   0.01422   0.00758   0.01019   0.01982
SWE  1984   41   0.00693   0.01029   0.00472   0.00626   0.01463
SWE  1984   42   0.00424   0.00532   0.00217   0.00466   0.01155
SWE  1984   43   0.00247   0.00224   0.00164   0.00273   0.00694
SWE  1984   44   0.00086   0.00117   0.00040   0.00161   0.00581
SWE  1984   45   0.00035   0.00040   0.00036   0.00048   0.00168
SWE  1984   46   0.00000   0.00014   0.00011   0.00049   0.00187
SWE  1984   47   0.00000   0.00000   0.00012   0.00000   0.00060
SWE  1984   48   0.00000   0.00000   0.00000   0.00000   0.00039
SWE  1984   49   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   50   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   53   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   54   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1984   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   12-  0.00000         .         .         .         .
SWE  1985   13   0.00002         .         .         .         .
SWE  1985   14   0.00013   0.00000         .         .         .
SWE  1985   15   0.00044   0.04607         .         .         .
SWE  1985   16   0.00191   0.04203         .         .         .
SWE  1985   17   0.00581   0.05421   0.06303         .         .
SWE  1985   18   0.01343   0.06407   0.02886         .         .
SWE  1985   19   0.02740   0.09068   0.05874   0.00000         .
SWE  1985   20   0.04365   0.11444   0.04975   0.07366         .
SWE  1985   21   0.05571   0.14254   0.07450   0.06622   0.00000
SWE  1985   22   0.06740   0.17102   0.07831   0.07841   0.05597
SWE  1985   23   0.07928   0.19734   0.09130   0.06341   0.06865
SWE  1985   24   0.09346   0.22007   0.09724   0.07502   0.09321
SWE  1985   25   0.10735   0.21603   0.09379   0.08040   0.06904
SWE  1985   26   0.11389   0.21985   0.09244   0.08219   0.07668
SWE  1985   27   0.12131   0.21885   0.09008   0.08225   0.10044
SWE  1985   28   0.12103   0.22114   0.08444   0.07872   0.09620
SWE  1985   29   0.11993   0.20407   0.08208   0.06190   0.07523
SWE  1985   30   0.11271   0.19995   0.07173   0.06307   0.06956
SWE  1985   31   0.10594   0.18230   0.06640   0.05497   0.06522
SWE  1985   32   0.08460   0.15729   0.06271   0.05068   0.06146
SWE  1985   33   0.07687   0.13233   0.05088   0.04326   0.07226
SWE  1985   34   0.06403   0.10531   0.04486   0.04029   0.05892
SWE  1985   35   0.05093   0.08336   0.03927   0.03317   0.05875
SWE  1985   36   0.04226   0.06075   0.02894   0.02962   0.05228
SWE  1985   37   0.02999   0.04368   0.02188   0.02495   0.04035
SWE  1985   38   0.02276   0.03949   0.01435   0.01843   0.03600
SWE  1985   39   0.01794   0.02167   0.01219   0.01526   0.02748
SWE  1985   40   0.01268   0.01451   0.00708   0.00923   0.02318
SWE  1985   41   0.00881   0.00982   0.00426   0.00667   0.01769
SWE  1985   42   0.00427   0.00630   0.00293   0.00446   0.01028
SWE  1985   43   0.00316   0.00301   0.00152   0.00229   0.00809
SWE  1985   44   0.00230   0.00172   0.00065   0.00117   0.00323
SWE  1985   45   0.00052   0.00065   0.00035   0.00048   0.00387
SWE  1985   46   0.00000   0.00013   0.00010   0.00019   0.00084
SWE  1985   47   0.00000   0.00014   0.00005   0.00000   0.00021
SWE  1985   48   0.00000   0.00000   0.00006   0.00010   0.00020
SWE  1985   49   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   50   0.00000   0.00000   0.00000   0.00000   0.00019
SWE  1985   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   53   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   54   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1985   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1986   12-  0.00000         .         .         .         .
SWE  1986   13   0.00005         .         .         .         .
SWE  1986   14   0.00014   0.13399         .         .         .
SWE  1986   15   0.00060   0.00000         .         .         .
SWE  1986   16   0.00207   0.01958         .         .         .
SWE  1986   17   0.00601   0.03386   0.06277         .         .
SWE  1986   18   0.01442   0.05464   0.05781         .         .
SWE  1986   19   0.02839   0.06685   0.05542   0.00000         .
SWE  1986   20   0.04466   0.11093   0.06036   0.10450         .
SWE  1986   21   0.05701   0.15368   0.06666   0.06899   0.00000
SWE  1986   22   0.06972   0.18524   0.07995   0.04515   0.10306
SWE  1986   23   0.08096   0.19480   0.09225   0.07874   0.09953
SWE  1986   24   0.09628   0.21709   0.09638   0.07973   0.11834
SWE  1986   25   0.10996   0.22367   0.09685   0.08488   0.12099
SWE  1986   26   0.12061   0.22716   0.09955   0.08071   0.12748
SWE  1986   27   0.12580   0.22504   0.09293   0.07412   0.07559
SWE  1986   28   0.12611   0.23080   0.09159   0.06853   0.09250
SWE  1986   29   0.12338   0.21798   0.08059   0.06850   0.07337
SWE  1986   30   0.11857   0.20222   0.07838   0.06480   0.08519
SWE  1986   31   0.10515   0.18783   0.06925   0.05795   0.07800
SWE  1986   32   0.08961   0.16565   0.06273   0.04681   0.07600
SWE  1986   33   0.07561   0.14586   0.05579   0.04542   0.06088
SWE  1986   34   0.06909   0.10896   0.04744   0.04348   0.05531
SWE  1986   35   0.05671   0.09126   0.04207   0.03443   0.05408
SWE  1986   36   0.04796   0.06565   0.03197   0.03116   0.04575
SWE  1986   37   0.03313   0.05117   0.02286   0.02484   0.04912
SWE  1986   38   0.02624   0.03407   0.01464   0.02064   0.03493
SWE  1986   39   0.01943   0.02578   0.01160   0.01451   0.02539
SWE  1986   40   0.01436   0.01486   0.00779   0.00933   0.02317
SWE  1986   41   0.00859   0.00911   0.00431   0.00676   0.01577
SWE  1986   42   0.00525   0.00603   0.00248   0.00496   0.01305
SWE  1986   43   0.00429   0.00393   0.00164   0.00235   0.00715
SWE  1986   44   0.00111   0.00151   0.00065   0.00203   0.00403
SWE  1986   45   0.00000   0.00106   0.00030   0.00049   0.00299
SWE  1986   46   0.00000   0.00039   0.00010   0.00038   0.00043
SWE  1986   47   0.00000   0.00013   0.00000   0.00010   0.00000
SWE  1986   48   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1986   49   0.00000   0.00000   0.00006   0.00000   0.00000
SWE  1986   50   0.00000   0.00000   0.00006   0.00000   0.00000
SWE  1986   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1986   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1986   53   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1986   54   0.00000   0.00000   0.00000   0.00000   0.00017
SWE  1986   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   12-  0.00000         .         .         .         .
SWE  1987   13   0.00002         .         .         .         .
SWE  1987   14   0.00016   0.00000         .         .         .
SWE  1987   15   0.00043   0.00000         .         .         .
SWE  1987   16   0.00235   0.01653         .         .         .
SWE  1987   17   0.00591   0.03962   0.08023         .         .
SWE  1987   18   0.01417   0.05100   0.05886         .         .
SWE  1987   19   0.02766   0.07678   0.05705   0.00000         .
SWE  1987   20   0.04348   0.10645   0.05236   0.03492         .
SWE  1987   21   0.05751   0.14397   0.06802   0.10124   0.12627
SWE  1987   22   0.07171   0.18471   0.07565   0.09815   0.10462
SWE  1987   23   0.08507   0.20014   0.08546   0.08515   0.04161
SWE  1987   24   0.09599   0.21795   0.09484   0.07564   0.05574
SWE  1987   25   0.10877   0.22346   0.08356   0.08157   0.07581
SWE  1987   26   0.12139   0.22893   0.09622   0.07937   0.09386
SWE  1987   27   0.12779   0.23342   0.09166   0.07178   0.08478
SWE  1987   28   0.13267   0.24142   0.09200   0.07270   0.07189
SWE  1987   29   0.12761   0.23427   0.08635   0.06855   0.07819
SWE  1987   30   0.12170   0.22641   0.07825   0.06335   0.07444
SWE  1987   31   0.10564   0.20880   0.07550   0.05752   0.08005
SWE  1987   32   0.09531   0.17945   0.06604   0.05307   0.07661
SWE  1987   33   0.08368   0.15022   0.05728   0.04668   0.06744
SWE  1987   34   0.06962   0.12319   0.04880   0.03838   0.06700
SWE  1987   35   0.05467   0.09336   0.04016   0.03387   0.06167
SWE  1987   36   0.04474   0.07747   0.03152   0.03050   0.05640
SWE  1987   37   0.03621   0.04922   0.02438   0.02524   0.03550
SWE  1987   38   0.02472   0.03927   0.01707   0.02039   0.03760
SWE  1987   39   0.02127   0.02522   0.01207   0.01627   0.03108
SWE  1987   40   0.01347   0.01561   0.00806   0.01052   0.02198
SWE  1987   41   0.00972   0.01044   0.00496   0.00636   0.01499
SWE  1987   42   0.00543   0.00640   0.00275   0.00372   0.01279
SWE  1987   43   0.00365   0.00365   0.00144   0.00263   0.00985
SWE  1987   44   0.00158   0.00269   0.00102   0.00130   0.00561
SWE  1987   45   0.00048   0.00093   0.00039   0.00062   0.00112
SWE  1987   46   0.00053   0.00053   0.00020   0.00020   0.00092
SWE  1987   47   0.00000   0.00026   0.00005   0.00000   0.00022
SWE  1987   48   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   49   0.00000   0.00014   0.00000   0.00000   0.00000
SWE  1987   50   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   53   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   54   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1987   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   12-  0.00000         .         .         .         .
SWE  1988   13   0.00002         .         .         .         .
SWE  1988   14   0.00009         .         .         .         .
SWE  1988   15   0.00067   0.00000         .         .         .
SWE  1988   16   0.00240   0.03268         .         .         .
SWE  1988   17   0.00662   0.03458   0.00000         .         .
SWE  1988   18   0.01489   0.05597   0.01972         .         .
SWE  1988   19   0.02954   0.08450   0.05527   0.10524         .
SWE  1988   20   0.04527   0.12346   0.07262   0.07022         .
SWE  1988   21   0.06123   0.15588   0.08301   0.07326   0.00000
SWE  1988   22   0.07857   0.17926   0.07818   0.10023   0.18164
SWE  1988   23   0.09013   0.20968   0.09316   0.08251   0.10516
SWE  1988   24   0.10072   0.24013   0.09844   0.07008   0.12533
SWE  1988   25   0.11758   0.24229   0.09962   0.09608   0.06719
SWE  1988   26   0.12709   0.25180   0.09720   0.09543   0.12010
SWE  1988   27   0.12947   0.26044   0.10207   0.07626   0.11428
SWE  1988   28   0.13233   0.25416   0.09786   0.08535   0.08744
SWE  1988   29   0.13050   0.25324   0.09524   0.07480   0.10148
SWE  1988   30   0.13028   0.23901   0.08568   0.06855   0.08941
SWE  1988   31   0.11861   0.21934   0.07671   0.05645   0.06863
SWE  1988   32   0.09451   0.19290   0.07300   0.05559   0.06756
SWE  1988   33   0.08278   0.16929   0.06097   0.04871   0.05987
SWE  1988   34   0.06886   0.13249   0.05260   0.04345   0.06888
SWE  1988   35   0.06230   0.10501   0.04377   0.03649   0.05542
SWE  1988   36   0.04613   0.08173   0.03605   0.03042   0.05561
SWE  1988   37   0.04058   0.05925   0.02684   0.02761   0.04601
SWE  1988   38   0.02980   0.04553   0.01940   0.02037   0.04139
SWE  1988   39   0.01787   0.02953   0.01493   0.01690   0.03316
SWE  1988   40   0.01479   0.01963   0.00813   0.01061   0.02437
SWE  1988   41   0.01030   0.01254   0.00577   0.00670   0.01685
SWE  1988   42   0.00584   0.00632   0.00228   0.00515   0.01473
SWE  1988   43   0.00285   0.00302   0.00150   0.00303   0.00829
SWE  1988   44   0.00163   0.00183   0.00086   0.00178   0.00510
SWE  1988   45   0.00129   0.00062   0.00024   0.00106   0.00280
SWE  1988   46   0.00000   0.00035   0.00022   0.00026   0.00022
SWE  1988   47   0.00000   0.00000   0.00000   0.00010   0.00092
SWE  1988   48   0.00000   0.00000   0.00000   0.00010   0.00022
SWE  1988   49   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   50   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   53   0.00000   0.00000   0.00000   0.00000   0.00019
SWE  1988   54   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1988   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   12-  0.00000         .         .         .         .
SWE  1989   13   0.00000         .         .         .         .
SWE  1989   14   0.00002   0.00000         .         .         .
SWE  1989   15   0.00069   0.00000         .         .         .
SWE  1989   16   0.00283   0.02148         .         .         .
SWE  1989   17   0.00742   0.03698   0.19200         .         .
SWE  1989   18   0.01571   0.08303   0.09074         .         .
SWE  1989   19   0.03357   0.08774   0.05111   0.12647         .
SWE  1989   20   0.04758   0.11775   0.07004   0.03252         .
SWE  1989   21   0.06254   0.16053   0.07547   0.08933   0.00000
SWE  1989   22   0.07665   0.18919   0.08356   0.10122   0.08966
SWE  1989   23   0.08904   0.21454   0.09699   0.08790   0.10733
SWE  1989   24   0.10548   0.23507   0.09567   0.08273   0.10147
SWE  1989   25   0.11913   0.24388   0.10080   0.08862   0.09587
SWE  1989   26   0.12928   0.24403   0.10172   0.07967   0.09481
SWE  1989   27   0.13472   0.25194   0.10315   0.08319   0.09172
SWE  1989   28   0.14048   0.26196   0.10209   0.08008   0.09845
SWE  1989   29   0.13564   0.25676   0.09617   0.07925   0.09009
SWE  1989   30   0.13657   0.23520   0.08847   0.06674   0.07791
SWE  1989   31   0.11600   0.22188   0.08155   0.06070   0.07763
SWE  1989   32   0.10349   0.19542   0.07438   0.05853   0.07885
SWE  1989   33   0.09312   0.17428   0.06538   0.05103   0.07004
SWE  1989   34   0.07623   0.13934   0.05632   0.04286   0.05431
SWE  1989   35   0.06386   0.11349   0.04767   0.04251   0.05366
SWE  1989   36   0.05030   0.08971   0.03816   0.03661   0.04826
SWE  1989   37   0.03802   0.06044   0.02577   0.02780   0.05601
SWE  1989   38   0.02930   0.04998   0.02133   0.02330   0.04620
SWE  1989   39   0.02394   0.03233   0.01428   0.01608   0.03761
SWE  1989   40   0.01288   0.01864   0.01033   0.01343   0.02513
SWE  1989   41   0.00905   0.01287   0.00577   0.00799   0.01900
SWE  1989   42   0.00690   0.00742   0.00365   0.00558   0.01463
SWE  1989   43   0.00445   0.00307   0.00168   0.00261   0.00675
SWE  1989   44   0.00078   0.00092   0.00078   0.00136   0.00329
SWE  1989   45   0.00068   0.00096   0.00040   0.00078   0.00325
SWE  1989   46   0.00014   0.00010   0.00043   0.00057   0.00065
SWE  1989   47   0.00016   0.00000   0.00009   0.00018   0.00067
SWE  1989   48   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   49   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   50   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   51   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   52   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   53   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   54   0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1989   55+  0.00000   0.00000   0.00000   0.00000   0.00000
SWE  1990   12-  0.00000         .         .         .         .
SWE  1990   13   0.00002         .         .         .         .
SWE  1990   14   0.00020   0.00000         .         .         .
SWE  1990   15   0.00078   0.00000         .         .         .
SWE  1990   16   0.00288   0.02049         .         .         .
SWE  1990   17   0.00785   0.04626   0.12018         .         .
SWE  1990   18   0.01803   0.06001   0.03103         .         .
SWE  1990   19   0.03558   0.09142   0.05458   0.40515         .
SWE  1990   20   0.05114   0.12693   0.05675   0.10080         .
